,company_category_code,funded_year,raised_amount_usd,pct_chg
116,fashion,2008,17000000.0,2.4
117,fashion,2009,162250000.0,8.544117647058824
118,fashion,2010,274650000.0,0.6927580893682588
119,fashion,2011,1946970000.0,6.0889131622064445
120,fashion,2012,990348240.0,-0.49133872632860287
121,fashion,2013,505985570.0,-0.4890831835072479
122,finance,1999,7000000.0,
123,finance,2000,1400000000.0,199.0
124,finance,2001,450000000.0,-0.6785714285714286
125,finance,2005,32100000.0,-0.9286666666666666
126,finance,2006,102075000.0,2.1799065420560746
127,finance,2007,266585000.0,1.6116580945383299
128,finance,2008,203750000.0,-0.23570343417671658
129,finance,2009,464490000.0,1.2797055214723927
130,finance,2010,1369423127.0,1.9482295140907233
131,finance,2011,1846214694.0,0.34816964720357024
132,finance,2012,1333978278.0,-0.27745224738201546
133,finance,2013,3724586452.0,1.7920892816816916
134,games_video,1999,30000000.0,
135,games_video,2000,51000000.0,0.7
136,games_video,2001,71000000.0,0.392156862745098
137,games_video,2002,12300000.0,-0.8267605633802817
138,games_video,2003,87547620.0,6.11769268292683
139,games_video,2004,186000000.0,1.1245580405269728
140,games_video,2005,445580000.0,1.3955913978494623
141,games_video,2006,1249135000.0,1.8033910857758428
142,games_video,2007,2940117232.0,1.3537225616126358
143,games_video,2008,2860493000.0,-0.027081992219009532
144,games_video,2009,1350460244.0,-0.5278924842675721
145,games_video,2010,2016343999.0,0.49307912466025905
146,games_video,2011,4148581145.0,1.0574768725264523
147,games_video,2012,3006429454.0,-0.27531140191787185
148,games_video,2013,954661000.0,-0.6824602025070501
149,government,2010,15000.0,
150,government,2011,1172500.0,77.16666666666667
151,hardware,1998,63200000.0,
152,hardware,1999,400000.0,-0.9936708860759493
153,hardware,2000,205200000.0,512.0
154,hardware,2002,115500000.0,-0.4371345029239766
155,hardware,2003,73000000.0,-0.36796536796536794
156,hardware,2004,274000000.0,2.7534246575342465
157,hardware,2005,2806210000.0,9.241642335766423
158,hardware,2006,2432750000.0,-0.13308341143392688
159,hardware,2007,3101146651.0,0.27474941979241607
160,hardware,2008,2035822000.0,-0.3435260472627033
161,hardware,2009,1640765000.0,-0.1940528199420185
162,hardware,2010,2315116930.0,0.4109984854625739
163,hardware,2011,2071340000.0,-0.1052978909363338
164,hardware,2012,1762651336.0,-0.14902848590767326
165,hardware,2013,2048349002.0,0.1620840492756419
166,health,2005,9810000.0,
167,health,2006,93000000.0,8.480122324159021
168,health,2007,113150000.0,0.21666666666666656
169,health,2008,186000000.0,0.6438356164383561
170,health,2009,269774393.0,0.45039996236559143
171,health,2010,376839988.0,0.3968708586807941
172,health,2011,1557994111.0,3.134365143329747
173,health,2012,1472955000.0,-0.05458243416941899
174,health,2013,4709775009.0,2.197500948094137
175,hospitality,2000,1000000.0,
176,hospitality,2006,5000000.0,4.0
177,hospitality,2007,1100000.0,-0.78
178,hospitality,2009,18550000.0,15.863636363636363
179,hospitality,2010,44500000.0,1.3989218328840969
180,hospitality,2011,585743000.0,12.16276404494382
181,hospitality,2012,164932023.0,-0.7184225453825313
182,hospitality,2013,446609901.0,1.7078422545026322
183,legal,2007,25000000.0,
184,legal,2008,93300000.0,2.732
185,legal,2009,18100000.0,-0.8060021436227224
186,legal,2010,67950000.0,2.75414364640884
187,legal,2011,194300000.0,1.8594554819720384
188,legal,2012,32100000.0,-0.8347915594441585
189,legal,2013,70618000.0,1.1999376947040497
190,local,2007,74000000.0,
191,local,2012,10360000.0,-0.86
192,local,2013,126000000.0,11.162162162162161
193,manufacturing,2005,49600000.0,
194,manufacturing,2006,179800000.0,2.625
195,manufacturing,2007,8200000.0,-0.9543937708565072
196,manufacturing,2008,1778640000.0,215.90731707317073
197,manufacturing,2009,1077079840.0,-0.3944362884001259
198,manufacturing,2010,525836906.0,-0.5117939390639787
199,manufacturing,2011,624730000.0,0.18806799764640325
200,manufacturing,2012,609030264.0,-0.02513043394746528
201,manufacturing,2013,309855000.0,-0.4912321795555302
202,medical,2000,1000000.0,
203,medical,2002,30000000.0,29.0
204,medical,2003,10000000.0,-0.6666666666666667
205,medical,2004,256800000.0,24.68
206,medical,2005,140000000.0,-0.4548286604361371
207,medical,2006,490590000.0,2.5042142857142857
208,medical,2007,1254700000.0,1.557532766668705
209,medical,2008,1477545000.0,0.177608193193592
210,medical,2009,3219008028.0,1.1786192826614417
211,medical,2010,5205514997.0,0.6171177430191859
212,medical,2011,4782202700.0,-0.08131996493026339
213,medical,2012,5450737186.0,0.13979635074857866
214,medical,2013,3049007370.0,-0.44062476946581586
215,messaging,2004,14000000.0,
216,messaging,2005,74250000.0,4.303571428571429
217,messaging,2006,142500000.0,0.9191919191919191
218,messaging,2007,109100000.0,-0.2343859649122807
219,messaging,2008,451000000.0,3.1338221814848763
220,messaging,2009,206686000.0,-0.5417161862527716
221,messaging,2010,548665000.0,1.6545823132674684
222,messaging,2011,575785000.0,0.049429068739576865
223,messaging,2012,349555780.0,-0.3929057200170203
224,messaging,2013,353123000.0,0.010205009340712445
225,mobile,1999,18000000.0,
226,mobile,2000,265500000.0,13.75
227,mobile,2001,216000000.0,-0.18644067796610164
228,mobile,2002,164000000.0,-0.2407407407407407
229,mobile,2003,437050000.0,1.664939024390244
230,mobile,2004,428700000.0,-0.01910536551881936
231,mobile,2005,3020556000.0,6.045850244926522
232,mobile,2006,3631141200.0,0.20214331401238717
233,mobile,2007,3802780000.0,0.047268555681613256
234,mobile,2008,20372861955.0,4.3573601299575575
235,mobile,2009,16964495382.0,-0.16729935050502331
236,mobile,2010,2169158756.0,-0.872135379971186
237,mobile,2011,4051763696.0,0.8678963375975235
238,mobile,2012,5902461513.0,0.45676351235069657
239,mobile,2013,3332911250.0,-0.4353353693777825
240,music,2004,45000000.0,
241,music,2005,60000000.0,0.33333333333333326
242,music,2006,74150000.0,0.23583333333333334
243,music,2007,242500000.0,2.270397842211733
244,music,2008,108800000.0,-0.551340206185567
245,music,2009,300970000.0,1.766268382352941
246,music,2010,108855000.0,-0.6383194338306144
247,music,2011,583125000.0,4.356896789306876
248,music,2012,140996500.0,-0.758205359056806
249,music,2013,266000000.0,0.8865716524878278
250,nanotech,2001,12000000.0,
251,nanotech,2003,46500000.0,2.875
252,nanotech,2005,918000000.0,18.741935483870968
253,nanotech,2006,1067600000.0,0.16296296296296298
254,nanotech,2007,245000000.0,-0.770513300861746
255,nanotech,2008,3775000000.0,14.408163265306122
256,nanotech,2009,558000000.0,-0.8521854304635762
257,nanotech,2010,224250000.0,-0.5981182795698925
258,nanotech,2011,440000000.0,0.9620958751393534
259,nanotech,2012,969525000.0,1.2034659090909092
260,nanotech,2013,202445000.0,-0.7911915628787293
261,network_hosting,1987,2500000.0,
262,network_hosting,1999,7500000.0,2.0
263,network_hosting,2000,144000000.0,18.2
264,network_hosting,2001,68800000.0,-0.5222222222222221
265,network_hosting,2002,20000000.0,-0.7093023255813953
266,network_hosting,2003,19400000.0,-0.030000000000000027
267,network_hosting,2004,41500000.0,1.1391752577319587
268,network_hosting,2005,1455760000.0,34.07855421686747
269,network_hosting,2006,1911800000.0,0.3132659229543331
270,network_hosting,2007,2927445000.0,0.5312506538340831
271,network_hosting,2008,4186507000.0,0.43008903668557386
272,network_hosting,2009,2295825002.0,-0.4516132417788863
273,network_hosting,2010,1290952438.0,-0.4376956271164434
274,network_hosting,2011,3388685000.0,1.6249495335784014
275,network_hosting,2012,3931870000.0,0.1602937422628541
276,network_hosting,2013,727139400.0,-0.8150652488510556
277,news,2004,12000000.0,
278,news,2005,76650000.0,5.3875
279,news,2006,1027693068.0,12.407606888454012
280,news,2007,715900000.0,-0.30339123392822187
281,news,2008,184670000.0,-0.7420449783489313
282,news,2009,354941000.0,0.9220284832403747
283,news,2010,424246803.0,0.1952600657574075
284,news,2011,1001725000.0,1.3611845579423258
285,news,2012,307500000.0,-0.6930295240709776
286,news,2013,811438000.0,1.6388227642276423
287,nonprofit,2007,9400000.0,
288,nonprofit,2008,5000000.0,-0.46808510638297873
289,nonprofit,2009,2400000.0,-0.52
290,nonprofit,2010,23930000.0,8.970833333333333
291,nonprofit,2011,78607820.0,2.2849068115336397
292,nonprofit,2012,364610000.0,3.6383425974667665
293,nonprofit,2013,29887000.0,-0.9180302240750391
294,other,2000,49072378.0,
295,other,2002,5330000.0,-0.8913849253443556
296,other,2004,94000000.0,16.636022514071296
297,other,2005,410510000.0,3.367127659574468
298,other,2006,799197400.0,0.9468402718569584
299,other,2007,689870000.0,-0.13679649107967573
300,other,2008,1015520000.0,0.47204545783988294
301,other,2009,127175000.0,-0.8747685914605325
302,other,2010,755614492.0,4.941533257322587
303,other,2011,546463440.0,-0.2767959775975286
304,other,2012,468180000.0,-0.1432546704313833
305,other,2013,1305508095.0,1.7884747212610534
306,pets,2010,5000000.0,
307,pets,2011,64280000.0,11.856
308,pets,2012,29200000.0,-0.5457373988799004
309,pets,2013,30500000.0,0.044520547945205546
310,photo_video,2006,20000000.0,
311,photo_video,2007,17000000.0,-0.15000000000000002
312,photo_video,2008,21800000.0,0.2823529411764707
313,photo_video,2009,15000000.0,-0.3119266055045872
314,photo_video,2010,74550000.0,3.9699999999999998
315,photo_video,2011,160422000.0,1.1518712273641851
316,photo_video,2012,813225000.0,4.069286008153495
317,photo_video,2013,267651500.0,-0.6708764487073073
318,public_relations,1997,41000000.0,
319,public_relations,2000,372600000.0,8.08780487804878
320,public_relations,2001,3000000.0,-0.9919484702093397
321,public_relations,2002,83600000.0,26.866666666666667
322,public_relations,2003,120000000.0,0.43540669856459324
323,public_relations,2004,84000000.0,-0.30000000000000004
324,public_relations,2005,3349530000.0,38.87535714285714
325,public_relations,2006,1755190000.0,-0.4759891686296286
326,public_relations,2007,1156065000.0,-0.3413448116728104
327,public_relations,2008,362480000.0,-0.6864536163624018
328,public_relations,2009,79540000.0,-0.7805672037077908
329,public_relations,2010,44654000.0,-0.4385969323610762
330,public_relations,2011,120000000.0,1.687329242621042
331,public_relations,2012,127000000.0,0.05833333333333335
332,public_relations,2013,116575000.0,-0.08208661417322838
333,real_estate,2005,64770000.0,
334,real_estate,2006,58250000.0,-0.10066388760228506
335,real_estate,2007,127300000.0,1.1854077253218884
336,real_estate,2008,66000000.0,-0.4815396700706991
337,real_estate,2009,66000000.0,0.0
338,real_estate,2010,39330000.0,-0.40409090909090906
339,real_estate,2011,132145564.0,2.359917721840834
340,real_estate,2012,158088000.0,0.19631711587382528
341,real_estate,2013,309080000.0,0.9551136076109508
342,search,1998,100000.0,
343,search,1999,102000000.0,1019.0
344,search,2001,75000000.0,-0.2647058823529411
345,search,2002,24300000.0,-0.6759999999999999
346,search,2003,15000000.0,-0.3827160493827161
347,search,2004,234130000.0,14.608666666666666
348,search,2005,427150000.0,0.8244137872122326
349,search,2006,373612000.0,-0.12533770338288652
350,search,2007,2298300000.0,5.151569007419462
351,search,2008,576200000.0,-0.7492929556628812
352,search,2009,473660000.0,-0.1779590419993058
353,search,2010,107760000.0,-0.772495038635308
354,search,2011,324570000.0,2.011971046770601
355,search,2012,436228000.0,0.34401823951689936
356,search,2013,379779999.0,-0.12940022419468722
357,security,2000,57000000.0,
358,security,2003,4500000.0,-0.9210526315789473
359,security,2004,76400000.0,15.977777777777778
360,security,2005,929900000.0,11.171465968586388
361,security,2006,1151140000.0,0.23791805570491453
362,security,2007,1427025800.0,0.23966311656271166
363,security,2008,1529675000.0,0.0719322663963049
364,security,2009,741265000.0,-0.5154101361400297
365,security,2010,1355152777.0,0.8281623670347311
366,security,2011,1520658000.0,0.12213030575518635
367,security,2012,2213154452.0,0.45539263397818575
368,security,2013,2144000000.0,-0.03124700670461833
369,semiconductor,2000,14000000.0,
370,semiconductor,2002,266000000.0,18.0
371,semiconductor,2004,106400000.0,-0.6
372,semiconductor,2005,3566500000.0,32.51973684210526
373,semiconductor,2006,3974847000.0,0.114495163325389
374,semiconductor,2007,4409593595.0,0.10937442246204698
375,semiconductor,2008,2230440000.0,-0.49418467893978335
376,semiconductor,2009,1703000000.0,-0.23647352091963914
377,semiconductor,2010,1254656638.0,-0.2632668009395185
378,semiconductor,2011,2547300000.0,1.030276589506236
379,semiconductor,2012,1827600000.0,-0.2825344482393122
380,semiconductor,2013,458000000.0,-0.7493981177500547
381,social,2004,1000000.0,
382,social,2005,69100000.0,68.1
383,social,2006,121830000.0,0.763096960926194
384,social,2007,543295000.0,3.459451694984815
385,social,2008,557755000.0,0.02661537470435027
386,social,2009,1290054000.0,1.3129402694731556
387,social,2010,892355168.0,-0.30828076344091027
388,social,2011,4675573304.0,4.2395878588109435
389,social,2012,1807538066.0,-0.6134082499672002
390,social,2013,1571929800.0,-0.13034760950920965
391,software,1999,81400000.0,
392,software,2000,499650000.0,5.138206388206388
393,software,2001,380240000.0,-0.2389872911037726
394,software,2002,320200000.0,-0.1579002735114664
395,software,2003,340055000.0,0.062008119925046845
396,software,2004,487900000.0,0.4347679051918072
397,software,2005,8396233770.0,16.208923488419757
398,software,2006,9266640000.0,0.10366626916820598
399,software,2007,8706356600.0,-0.06046241140262276
400,software,2008,7418276000.0,-0.14794714473330894
401,software,2009,4311760970.0,-0.41876509178143273
402,software,2010,4863898306.0,0.12805379051427335
403,software,2011,8775299164.0,0.8041699500943473
404,software,2012,8006450242.0,-0.08761512372753566
405,software,2013,11230156672.0,0.4026386641472117
406,sports,2007,5700000.0,
407,sports,2008,24000000.0,3.2105263157894735
408,sports,2009,24000000.0,0.0
409,sports,2010,47400000.0,0.9750000000000001
410,sports,2011,85362000.0,0.800886075949367
411,sports,2012,90258000.0,0.05735573205876143
412,sports,2013,2325000.0,-0.9742405105364621
413,transportation,2005,10000000.0,
414,transportation,2006,179000000.0,16.9
415,transportation,2007,2000000.0,-0.9888268156424581
416,transportation,2008,56000000.0,27.0
417,transportation,2009,115205000.0,1.057232142857143
418,transportation,2010,325263000.0,1.823341000824617
419,transportation,2011,425270000.0,0.3074650359862634
420,transportation,2012,196418000.0,-0.5381334211206998
421,transportation,2013,622900000.0,2.171297946216742
422,travel,2005,98000000.0,
423,travel,2006,330000000.0,2.36734693877551
424,travel,2007,19600000.0,-0.9406060606060606
425,travel,2008,855115000.0,42.628316326530616
426,travel,2009,32725000.0,-0.9617302935862427
427,travel,2010,181967000.0,4.560488922841864
428,travel,2011,976860000.0,4.36833601697011
429,travel,2012,310038644.0,-0.6826171160657617
430,travel,2013,238087500.0,-0.23207153492775567
431,web,1995,16400000.0,
432,web,1996,1600000.0,-0.9024390243902439
433,web,1997,16600000.0,9.375
434,web,1998,39000000.0,1.3493975903614457
435,web,1999,142250000.0,2.6474358974358974
436,web,2000,1444120000.0,9.151985940246046
437,web,2001,445700000.0,-0.6913691382987563
438,web,2002,190050000.0,-0.5735921023109716
439,web,2003,70300000.0,-0.6300973428045251
440,web,2004,771643588.0,9.976437951635846
441,web,2005,1967630000.0,1.5499207543470184
442,web,2006,2297892763.0,0.16784800140270284
443,web,2007,3818474665.0,0.6617288354286879
444,web,2008,4300777100.0,0.12630761686617076
445,web,2009,1791978165.0,-0.5833361917314897
446,web,2010,2678111653.0,0.49450015926951885
447,web,2011,13898755839.0,4.189759666454056
448,web,2012,3326878936.0,-0.7606347665548052
449,web,2013,2925102280.0,-0.1207668399509203
